Index;Start Time;End Time;Query Granularity;Subnetwork;Subnetwork Name;ManagedElement;ManagedElement Name;Cell;Cell Name;eNodeB;eNodeB Name;Product;LTE PS Traffic;[FDD]Mean RRC-Connected User Number;Average DL Active E-RAB Number;Average UL Active E-RAB Number;[LTE]PDSCH PRB Utilization Rate;[FDD]PUSCH PRB Utilization Rate;LTE DL User throughput;LTE UL User throughput;[LTE]Average CQI;%CQI<7;%RI2_TM4;LTE RTWP;Maximum Cell Transmit Power(W);~TA Average m;[LTE] RSRP_average;[LTE] %RSRP<-116;SINR_PUSCH_Average;SINR_PUSCH<=-2;[LTE] RSRQ_Average;[LTE] %RSRQ<=-12;[FDD]Cell Downlink BLER;[FDD]Cell Uplink BLER;LTE CSSR;LTE RRC SR;LTE E-RAB SR;LTE S1SIG SR;LTE Call Drop;LTE CSFB SR;LTE Inter-Fre HOSR;LTE Intra-Fre HOSR
1562;10/06/2023 00:00;11/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 02;2;PUN0220B4G02;330220;PUN0220B4G;LTE FDD;32529.5018;10.7403;3.3091;3.2912;35.79%;4.32%;3167.1689;2434.6307;7.9791;32.73%;16.7041;-117.5214;34.318;3294.3395;-104.8801;5.7737;14.3777;0.7984;-18.0535;99.11%;15.30%;5.73%;99.83%;99.97%;99.8951;99.96%;18;100.00%;100.00%;99.68%
3830;11/06/2023 00:00;12/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 02;2;PUN0220B4G02;330220;PUN0220B4G;LTE FDD;25190.8327;9.2153;3.1422;3.158;31.58%;3.80%;3522.1473;2697.469;8.1267;30.98%;15.3523;-117.7915;34.437;3338.0209;-105.4105;6.2073;13.9158;1.537;-18.0151;99.11%;15.63%;6.68%;99.83%;99.98%;99.8562;99.99%;16;100.00%;100.00%;99.61%
6103;12/06/2023 00:00;13/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 02;2;PUN0220B4G02;330220;PUN0220B4G;LTE FDD;26140.5155;8.4717;2.2804;2.3096;33.27%;3.89%;3074.3044;2321.1125;8.1073;31.58%;10.8918;-117.9838;34.596;3404.5831;-105.2719;6.5899;13.5553;2.639;-17.6209;97.40%;15.41%;7.23%;99.81%;99.97%;99.841;99.99%;12;100.00%;100.00%;99.71%
8377;13/06/2023 00:00;14/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 02;2;PUN0220B4G02;330220;PUN0220B4G;LTE FDD;24771.771;8.7622;2.8091;2.9163;30.46%;3.63%;2740.1146;2426.1602;8.0049;33.33%;15.1358;-118.1667;34.477;3229.2094;-104.8802;5.7402;14.0794;1.1669;-17.8107;98.20%;15.46%;6.78%;99.75%;99.94%;99.8335;99.98%;7;100.00%;100.00%;99.71%
10649;14/06/2023 00:00;15/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 02;2;PUN0220B4G02;330220;PUN0220B4G;LTE FDD;27678.5423;9.1818;3.0703;3.0047;32.90%;4.18%;2884.0988;2681.1058;7.8308;35.34%;16.4011;-117.8573;34.358;3436.0579;-105.2461;5.3379;14.6021;0.8109;-17.8468;98.20%;15.69%;6.34%;99.77%;99.94%;99.8412;99.99%;9;100.00%;96.55%;99.58%
12924;15/06/2023 00:00;16/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 02;2;PUN0220B4G02;330220;PUN0220B4G;LTE FDD;24105.3988;8.6047;2.8015;2.6828;31.88%;3.86%;2718.6653;2755.8747;7.9243;35.10%;9.9592;-117.8038;34.997;3327.3633;-105.3986;5.2932;14.1841;0.9687;-18.0106;99.43%;15.51%;6.85%;99.78%;99.98%;99.7951;100.00%;18;100.00%;99.22%;99.71%
15201;16/06/2023 00:00;17/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 02;2;PUN0220B4G02;330220;PUN0220B4G;LTE FDD;25563.2414;9.0981;2.4414;2.5803;29.88%;3.78%;3092.2539;2403.0909;8.3594;30.32%;16.5362;-117.7624;34.437;3188.7905;-104.4286;4.5773;14.7431;1.0948;-17.9673;98.81%;15.47%;6.73%;99.78%;99.98%;99.8058;99.99%;16;100.00%;100.00%;99.66%
1563;10/06/2023 00:00;11/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 03;3;PUN0220B4G03;330220;PUN0220B4G;LTE FDD;75922.135;24.1875;7.9027;7.4233;41.83%;7.73%;3060.8724;2868.4601;10.7148;8.43%;45.3391;-118.5575;34.2;2258.1521;-99.4903;1.5363;15.0838;1.8795;-14.7893;88.97%;14.74%;5.26%;99.86%;99.96%;99.9066;100.00%;39;100.00%;94.44%;99.95%
3831;11/06/2023 00:00;12/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 03;3;PUN0220B4G03;330220;PUN0220B4G;LTE FDD;76347.1123;22.2165;6.7034;6.469;38.72%;6.37%;4416.1123;2739.8599;10.9379;8.25%;46.2273;-118.8922;34.043;2194.1018;-99.2687;1.152;15.8283;1.1679;-14.3361;81.73%;15.01%;4.82%;99.91%;99.98%;99.9426;99.99%;50;100.00%;85.71%;99.94%
6104;12/06/2023 00:00;13/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 03;3;PUN0220B4G03;330220;PUN0220B4G;LTE FDD;63604.9511;20.8853;5.5134;5.381;32.04%;5.98%;5068.6996;3331.0526;11.0458;7.90%;49.8658;-119.1296;34.043;2032.1583;-99.7921;2.7607;15.5293;1.2699;-13.5127;72.92%;15.06%;5.45%;99.90%;99.97%;99.9268;100.00%;42;100.00%;100.00%;99.98%
8378;13/06/2023 00:00;14/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 03;3;PUN0220B4G03;330220;PUN0220B4G;LTE FDD;58215.1782;21.0821;6.1001;5.9035;29.79%;5.66%;3840.769;2920.6353;11.1947;7.40%;50.7852;-119.0781;34.082;2060.8395;-99.923;3.7098;16.2561;0.7749;-13.2114;66.12%;14.77%;4.92%;99.90%;99.99%;99.9187;99.99%;30;100.00%;95.24%;99.98%
10650;14/06/2023 00:00;15/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 03;3;PUN0220B4G03;330220;PUN0220B4G;LTE FDD;70555.4112;22.0954;6.5149;6.2613;34.88%;6.83%;3619.5543;2779.1355;11.0048;8.62%;50.0021;-118.9528;34.318;2136.8826;-100.062;3.0976;15.0585;1.0038;-14.2228;80.05%;14.55%;5.05%;99.92%;99.98%;99.9406;100.00%;39;100.00%;100.00%;99.96%
12925;15/06/2023 00:00;16/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 03;3;PUN0220B4G03;330220;PUN0220B4G;LTE FDD;54600.2203;20.871;5.3619;5.4125;28.27%;4.88%;5343.3494;2676.8332;10.9417;7.49%;45.2264;-119.0896;34.437;2044.6383;-99.1281;1.9005;15.6022;1.2914;-14.1606;79.39%;14.66%;4.91%;99.95%;99.98%;99.9706;100.00%;27;100.00%;100.00%;99.95%
15202;16/06/2023 00:00;17/06/2023 00:00;1Day(s);3012;RNC2012(3012);5462;PUN0220_SECTOR 03;3;PUN0220B4G03;330220;PUN0220B4G;LTE FDD;59921.11;21.8542;6.3324;6.2498;30.71%;6.29%;3312.6449;3077.0721;10.7029;8.71%;43.6338;-119.0521;34.122;2127.1973;-100.1867;2.9542;15.3908;1.9962;-14.4349;82.58%;14.63%;4.91%;99.93%;99.98%;99.949;100.00%;42;100.00%;100.00%;99.96%
1537;10/06/2023 00:00;11/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 01;1;PUN0223B4G01;330223;PUN0223B4M;LTE FDD;33395.0177;13.4673;3.5271;3.5966;21.05%;4.85%;9324.4749;2756.5854;11.7922;8.20%;42.373;-119.5975;34.636;3824.6079;-108.4861;15.2683;10.7341;6.7421;-17.6403;97.14%;13.69%;6.10%;99.88%;99.98%;99.8999;100.00%;26;99.84%;99.32%;99.70%
3805;11/06/2023 00:00;12/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 01;1;PUN0223B4G01;330223;PUN0223B4M;LTE FDD;35271.7173;13.3696;3.7402;3.8018;22.43%;4.60%;8735.8225;2748.2624;11.759;7.96%;41.4822;-119.8262;34.477;4020.2388;-108.9794;15.0824;11.9295;5.1301;-17.8618;98.14%;13.58%;6.62%;99.92%;99.96%;99.9656;100.00%;17;100.00%;98.82%;99.72%
6078;12/06/2023 00:00;13/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 01;1;PUN0223B4G01;330223;PUN0223B4M;LTE FDD;38798.1523;13.2038;2.9825;2.9916;22.08%;3.87%;10479.6934;2790.4165;11.7508;8.32%;37.5652;-119.9031;34.636;3724.0508;-108.8005;15.7545;13.254;2.5266;-17.4156;96.03%;13.76%;6.42%;99.94%;99.99%;99.957;100.00%;14;100.00%;99.10%;99.66%
8352;13/06/2023 00:00;14/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 01;1;PUN0223B4G01;330223;PUN0223B4M;LTE FDD;29024.9842;12.2185;2.7726;2.8701;22.13%;4.24%;8112.7048;2766.1532;11.5903;9.59%;29.0836;-119.813;34.203;3837.4487;-108.4623;15.1549;10.5621;4.8347;-17.4597;97.41%;13.82%;7.35%;99.96%;99.98%;99.9812;100.00%;23;100.00%;99.28%;99.75%
10624;14/06/2023 00:00;15/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 01;1;PUN0223B4G01;330223;PUN0223B4M;LTE FDD;37883.279;14.2507;3.6974;3.7571;21.79%;5.28%;9397.0626;2814.8476;11.7658;8.72%;44.487;-119.7154;34.082;3749.4762;-108.5771;15.8939;12.2624;3.3707;-17.3146;96.64%;12.88%;5.51%;99.88%;99.97%;99.9256;99.98%;44;100.00%;98.50%;99.66%
12899;15/06/2023 00:00;16/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 01;1;PUN0223B4G01;330223;PUN0223B4M;LTE FDD;34580.124;14.516;3.2274;3.3193;20.98%;4.59%;10289.0036;3298.8422;11.829;8.14%;37.6436;-119.7973;34.478;4302.4485;-109.8546;19.1045;12.0594;3.071;-17.759;98.34%;13.37%;6.77%;99.95%;99.98%;99.9723;100.00%;12;99.88%;99.63%;99.73%
15176;16/06/2023 00:00;17/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 01;1;PUN0223B4G01;330223;PUN0223B4M;LTE FDD;42308.8061;17.1213;3.5472;3.6922;23.06%;4.61%;10197.7985;2771.8931;11.8759;7.62%;43.7513;-119.7232;34.397;3535.9368;-108.7614;16.7413;12.6593;3.0387;-17.5537;97.23%;13.27%;5.75%;99.95%;99.98%;99.9669;100.00%;16;100.00%;99.85%;99.70%
1538;10/06/2023 00:00;11/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 02;2;PUN0223B4G02;330223;PUN0223B4M;LTE FDD;41960.7524;14.7229;3.2606;3.3445;14.18%;3.24%;22772.3416;3170.1624;12.5115;2.31%;78.3885;-119.9696;34.397;817.5495;-98.3358;4.1509;16.3533;1.2537;-12.9774;71.70%;13.36%;3.43%;99.96%;100.00%;99.9675;100.00%;15;100.00%;54.55%;100.00%
3806;11/06/2023 00:00;12/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 02;2;PUN0223B4G02;330223;PUN0223B4M;LTE FDD;38490.1964;12.7646;3.3208;3.342;11.76%;3.59%;26811.2778;4658.5823;12.719;1.98%;76.7254;-119.9662;34.437;831.9532;-98.507;3.2558;15.8983;1.2149;-12.9302;72.56%;12.82%;3.73%;99.98%;100.00%;99.9775;100.00%;13;100.00%;100.00%;100.00%
6079;12/06/2023 00:00;13/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 02;2;PUN0223B4G02;330223;PUN0223B4M;LTE FDD;33161.1552;14.9949;3.2026;3.3783;11.14%;2.83%;26930.4257;3097.6941;12.8296;1.78%;77.2701;-119.9711;34.676;897.2675;-98.236;2;16.2773;1.1195;-12.892;72.40%;12.48%;3.54%;99.99%;100.00%;99.9859;100.00%;5;100.00%;100.00%;99.60%
8353;13/06/2023 00:00;14/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 02;2;PUN0223B4G02;330223;PUN0223B4M;LTE FDD;44832.194;15.2724;4.2353;4.1888;13.97%;3.51%;21754.0997;3099.1515;12.7193;1.72%;81.144;-119.9928;34.126;953.0191;-97.3725;1.4706;15.8999;2.4352;-13.4118;84.31%;12.62%;3.87%;99.96%;100.00%;99.9622;100.00%;21;100.00%;100.00%;100.00%
10625;14/06/2023 00:00;15/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 02;2;PUN0223B4G02;330223;PUN0223B4M;LTE FDD;44711.6874;15.8726;4.2737;4.2672;14.53%;3.92%;21523.7161;2840.0371;12.7355;2.03%;79.3795;-119.9804;34.004;923.7258;-96.9695;0.3049;16.2767;1.1792;-13.3293;82.32%;12.80%;3.07%;99.95%;100.00%;99.9502;100.00%;11;100.00%;0.00%;100.00%
12900;15/06/2023 00:00;16/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 02;2;PUN0223B4G02;330223;PUN0223B4M;LTE FDD;31309.4237;12.5248;3.5596;3.6763;11.53%;2.99%;22428.7876;2879.2193;12.7173;1.96%;76.6928;-119.9877;33.888;877.2668;-94.9557;0;15.1154;1.7834;-13.2103;81.55%;12.77%;4.70%;99.97%;100.00%;99.9687;100.00%;6;100.00%;0.00%;100.00%
15177;16/06/2023 00:00;17/06/2023 00:00;1Day(s);3012;RNC2012(3012);5368;PUN0223_SECTOR 02;2;PUN0223B4G02;330223;PUN0223B4M;LTE FDD;51314.8971;15.7578;4.0304;4.1925;16.13%;3.80%;17283.8453;3492.9744;12.7612;1.88%;78.7084;-119.9713;34.083;917.6456;-97.3646;2.0833;15.6257;1.085;-13.3984;82.03%;12.81%;3.93%;99.97%;100.00%;99.9653;100.00%;5;100.00%;20.00%;100.00%
1604;10/06/2023 00:00;11/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 01;1;PUN0224B4G01;330224;PUN0224B4G;LTE FDD;42226.1563;15.207;4.2295;3.9416;16.97%;7.83%;16762.2589;2555.7577;12.1441;3.49%;58.7932;-119.9531;64.58;3438.8393;-121.6659;92.2234;8.0572;16.5231;-12.988;72.18%;12.46%;6.91%;99.84%;99.99%;99.8676;99.99%;73;100.00%;98.79%;100.00%
3872;11/06/2023 00:00;12/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 01;1;PUN0224B4G01;330224;PUN0224B4G;LTE FDD;17990.3264;4.6829;1.2493;1.188;8.91%;3.05%;22726.7288;2430.865;12.027;3.90%;52.4986;-119.9921;64.943;4275.8599;-121.8715;92.7945;4.8246;30.3232;-11.9426;51.31%;12.36%;8.07%;99.78%;99.94%;99.8431;99.99%;19;100.00%;98.48%;97.67%
6145;12/06/2023 00:00;13/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 01;1;PUN0224B4G01;330224;PUN0224B4G;LTE FDD;38700.5837;10.0079;2.6808;2.4374;15.44%;5.97%;14112.5121;2494.6964;11.8267;4.02%;54.8317;-119.9807;65.393;3773.6846;-122.3758;92.759;7.6331;16.1581;-12.9033;69.24%;12.91%;8.13%;99.83%;99.99%;99.8528;99.99%;34;100.00%;98.86%;100.00%
8419;13/06/2023 00:00;14/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 01;1;PUN0224B4G01;330224;PUN0224B4G;LTE FDD;87183.9143;24.5862;6.4112;5.9977;31.39%;13.59%;10087.6671;2612.8952;11.9384;3.53%;56.9466;-119.9731;65.168;3520.5246;-121.7715;93.329;7.5015;18.3424;-13.7446;86.12%;12.83%;8.28%;99.84%;99.98%;99.8636;100.00%;110;100.00%;99.10%;99.30%
10691;14/06/2023 00:00;15/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 01;1;PUN0224B4G01;330224;PUN0224B4G;LTE FDD;114611.8514;35.0568;9.4889;8.7701;39.40%;17.76%;8508.1422;2742.9675;12.191;3.15%;58.7303;-119.9637;65.619;3575.9584;-122.2594;94.6491;8.1168;16.2467;-14.0373;90.33%;12.62%;8.12%;99.87%;99.98%;99.8953;99.99%;151;100.00%;98.85%;97.12%
12966;15/06/2023 00:00;16/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 01;1;PUN0224B4G01;330224;PUN0224B4G;LTE FDD;102491.946;35.6222;10.6829;9.9037;36.52%;17.38%;8872.8372;2501.0806;12.1627;2.99%;60.3834;-119.9575;65.242;3592.6453;-122.4492;95.1486;8.2645;14.9022;-13.8688;89.54%;12.65%;7.78%;99.88%;99.99%;99.9012;99.99%;111;99.83%;98.51%;96.74%
15243;16/06/2023 00:00;17/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 01;1;PUN0224B4G01;330224;PUN0224B4G;LTE FDD;88257.5033;28.0484;7.6492;7.213;32.71%;13.83%;9288.5082;2527.837;12.1453;3.48%;58.2698;-119.9568;64.422;3631.4772;-122.0931;94.4188;8.3592;14.5797;-13.9289;87.47%;12.77%;7.90%;99.85%;99.97%;99.8868;100.00%;154;99.94%;98.72%;96.49%
1605;10/06/2023 00:00;11/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 02;2;PUN0224B4G02;330224;PUN0224B4G;LTE FDD;98868.3252;29.3104;9.0911;8.6584;46.90%;7.94%;4853.5825;2880.8044;10.7937;7.01%;61.894;-117.8732;65.476;715.1343;-89.6999;1.3447;16.8537;1.5742;-16.9792;97.80%;14.78%;2.39%;99.95%;100.00%;99.9595;100.00%;21;100.00%;0.00%;99.76%
3873;11/06/2023 00:00;12/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 02;2;PUN0224B4G02;330224;PUN0224B4G;LTE FDD;72060.7323;18.7019;5.1024;4.9364;34.39%;6.07%;7873.1704;3284.1483;10.8582;6.62%;64.3648;-119.1204;66.379;715.3299;-90.606;3.8043;15.4113;2.7933;-16.3587;97.01%;14.65%;3.47%;99.94%;99.99%;99.9437;100.00%;25;100.00%;0.00%;99.73%
6146;12/06/2023 00:00;13/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 02;2;PUN0224B4G02;330224;PUN0224B4G;LTE FDD;84953.7206;25.9159;6.7779;6.4472;39.92%;7.07%;4218.7897;2765.4496;10.7804;6.42%;65.0529;-118.3084;65.244;737.8306;-89.6832;2.6275;15.558;3.8688;-16.6399;96.91%;14.68%;2.77%;99.96%;100.00%;99.958;100.00%;42;100.00%;0.00%;99.85%
8420;13/06/2023 00:00;14/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 02;2;PUN0224B4G02;330224;PUN0224B4G;LTE FDD;87601.1822;24.4812;7.9726;7.5208;42.58%;7.15%;4156.2925;2746.9578;10.6807;6.63%;62.017;-118.4969;65.092;770.5812;-90.2073;2.7439;17.0087;1.1998;-16.2881;96.19%;14.49%;2.48%;99.96%;99.99%;99.9684;100.00%;32;100.00%;0.00%;99.85%
10692;14/06/2023 00:00;15/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 02;2;PUN0224B4G02;330224;PUN0224B4G;LTE FDD;74246.5106;20.1215;6.414;6.0266;34.52%;5.89%;4404.6564;3018.5712;10.6234;6.92%;64.4631;-118.5465;65.468;880.8041;-91.1272;3.6609;16.8094;1.3408;-15.6821;93.06%;14.45%;2.62%;99.96%;99.99%;99.9718;100.00%;30;100.00%;0.00%;99.81%
12967;15/06/2023 00:00;16/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 02;2;PUN0224B4G02;330224;PUN0224B4G;LTE FDD;67895.3435;20.7097;6.8184;6.5232;31.02%;7.09%;6645.9334;3178.9533;10.826;6.76%;65.415;-118.6979;65.77;965.3412;-94.1261;6.1927;16.5946;1.4236;-16.2408;96.10%;14.23%;2.61%;99.97%;100.00%;99.9764;100.00%;35;100.00%;0.00%;99.77%
15244;16/06/2023 00:00;17/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 02;2;PUN0224B4G02;330224;PUN0224B4G;LTE FDD;77519.9239;22.2873;7.505;7.0898;36.32%;8.25%;4229.5635;3809.8346;10.8017;6.01%;64.5797;-118.3258;65.619;835.294;-92.4331;3.5385;16.7626;1.6848;-16.5077;96.62%;14.38%;2.80%;99.97%;99.99%;99.9777;100.00%;31;100.00%;0.00%;99.85%
1606;10/06/2023 00:00;11/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 03;3;PUN0224B4G03;330224;PUN0224B4G;LTE FDD;179794.3545;55.0733;16.5151;15.4739;57.16%;15.06%;3472.9576;3144.9274;12.5983;2.42%;72.9714;-118.081;64.793;574.3623;-96.0075;21.1788;17.2866;1.833;-16.5245;98.40%;12.41%;2.30%;99.96%;99.99%;99.9684;100.00%;67;100.00%;98.13%;100.00%
3874;11/06/2023 00:00;12/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 03;3;PUN0224B4G03;330224;PUN0224B4G;LTE FDD;146903.789;43.8678;13.2812;12.5667;41.58%;10.27%;8259.0705;3182.5586;12.7333;2.67%;78.4749;-118.7692;63.904;616.6069;-100.8041;33.3901;17.6537;1.3937;-15.5809;95.74%;11.27%;2.23%;99.97%;100.00%;99.9789;100.00%;39;100.00%;98.31%;100.00%
6147;12/06/2023 00:00;13/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 03;3;PUN0224B4G03;330224;PUN0224B4G;LTE FDD;156245.3716;53.2732;17.3463;16.1407;46.94%;14.15%;2436.5844;3071.2893;12.7599;2.78%;76.2135;-118.3482;64.422;678.2002;-98.4918;29.8874;17.5928;1.1023;-15.9171;94.58%;12.01%;2.23%;99.96%;100.00%;99.9632;100.00%;64;100.00%;99.13%;100.00%
8421;13/06/2023 00:00;14/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 03;3;PUN0224B4G03;330224;PUN0224B4G;LTE FDD;163010.8248;55.5068;17.0813;16.262;49.44%;14.14%;3097.3339;2910.585;12.7607;2.57%;75.3404;-118.3069;65.468;556.043;-96.2145;24.5443;17.3097;1.4078;-15.8578;96.35%;11.81%;2.27%;99.95%;100.00%;99.9573;100.00%;57;100.00%;98.96%;99.84%
10693;14/06/2023 00:00;15/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 03;3;PUN0224B4G03;330224;PUN0224B4G;LTE FDD;136572.9374;49.6332;15.2883;14.5022;40.46%;12.75%;3073.3465;3299.8122;12.684;2.65%;78.9095;-118.5158;65.317;629.341;-98.8793;28.6604;17.1714;1.5263;-15.5841;94.70%;11.46%;2.28%;99.95%;100.00%;99.9577;100.00%;67;99.96%;99.06%;98.91%
12968;15/06/2023 00:00;16/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 03;3;PUN0224B4G03;330224;PUN0224B4G;LTE FDD;123065.2418;43.7003;13.6099;12.7647;36.65%;11.67%;3957.8326;3410.1417;12.7665;2.40%;78.1644;-118.3666;63.83;650.4778;-99.3333;31.2169;17.2484;1.1236;-15.5132;95.24%;11.43%;2.09%;99.97%;100.00%;99.9745;100.00%;52;100.00%;97.94%;100.00%
15245;16/06/2023 00:00;17/06/2023 00:00;1Day(s);3012;RNC2012(3012);5600;PUN0224_SECTOR 03;3;PUN0224B4G03;330224;PUN0224B4G;LTE FDD;134401.3846;46.176;14.2483;13.4734;41.11%;12.88%;3199.8334;3394.93;12.701;2.70%;77.4366;-117.9862;64.273;666.9509;-101.0857;33.2126;17.222;1.6706;-15.8514;96.62%;11.77%;2.35%;99.96%;99.99%;99.9691;100.00%;70;100.00%;95.94%;99.82%
1573;10/06/2023 00:00;11/06/2023 00:00;1Day(s);3012;RNC2012(3012);5484;PUN0228_SECTOR 01;1;PUN0228B4G01;330228;PUN0228B4G;LTE FDD;49326.9388;21.5761;5.4117;5.3464;47.87%;14.05%;2349.9624;2707.9364;8.3058;27.09%;13.2126;-112.1838;69.668;241.3225;-103.3659;13.0196;10.4614;2.5316;-18.457;99.87%;15.59%;8.87%;99.50%;99.90%;99.5999;100.00%;108;99.85%;97.32%;99.61%
3841;11/06/2023 00:00;12/06/2023 00:00;1Day(s);3012;RNC2012(3012);5484;PUN0228_SECTOR 01;1;PUN0228B4G01;330228;PUN0228B4G;LTE FDD;40216.5712;17.1905;4.1428;4.1845;35.78%;10.72%;4243.7477;2499.1702;8.8559;20.86%;15.4585;-112.8132;69.187;245.451;-103.966;15.9527;11.0022;2.0704;-18.0861;99.76%;15.63%;8.55%;99.53%;99.95%;99.5853;99.99%;56;100.00%;96.64%;99.54%
6114;12/06/2023 00:00;13/06/2023 00:00;1Day(s);3012;RNC2012(3012);5484;PUN0228_SECTOR 01;1;PUN0228B4G01;330228;PUN0228B4G;LTE FDD;54197.3708;25.9756;7.2615;6.8718;52.13%;16.82%;1681.782;2378.3524;8.2336;27.17%;10.5589;-111.4833;70.231;240.6777;-102.6787;11.3928;9.1611;4.3646;-18.5715;99.92%;15.50%;8.19%;99.21%;99.79%;99.4292;99.99%;227;99.93%;97.02%;99.62%
8388;13/06/2023 00:00;14/06/2023 00:00;1Day(s);3012;RNC2012(3012);5484;PUN0228_SECTOR 01;1;PUN0228B4G01;330228;PUN0228B4G;LTE FDD;50013.1635;25.1978;7.006;6.7611;49.99%;16.42%;1779.7126;2571.0386;8.3102;26.06%;10.88;-111.4497;69.747;233.791;-102.0327;11.3338;9.05;3.6913;-18.5599;99.85%;15.31%;7.69%;99.40%;99.87%;99.5377;99.99%;161;99.92%;97.55%;99.68%
10660;14/06/2023 00:00;15/06/2023 00:00;1Day(s);3012;RNC2012(3012);5484;PUN0228_SECTOR 01;1;PUN0228B4G01;330228;PUN0228B4G;LTE FDD;51208.4304;26.5877;6.958;6.6346;50.75%;16.60%;1747.0708;2357.5156;8.3785;25.43%;11.6015;-111.6573;69.909;223.401;-101.7534;10.5661;9.0082;3.7098;-18.5261;99.91%;15.21%;7.71%;99.48%;99.81%;99.6688;100.00%;255;99.85%;97.21%;99.62%
12935;15/06/2023 00:00;16/06/2023 00:00;1Day(s);3012;RNC2012(3012);5484;PUN0228_SECTOR 01;1;PUN0228B4G01;330228;PUN0228B4G;LTE FDD;54245.1733;25.8183;7.2033;6.8776;50.73%;16.82%;1828.2792;2643.9082;8.203;27.95%;10.8512;-111.3275;70.152;230.1012;-101.9621;10.2923;9.2994;3.9928;-18.5374;99.88%;15.19%;7.93%;99.43%;99.80%;99.631;99.99%;193;99.92%;97.78%;99.65%
